-12.0 	258 	1 	0.3
-168.0 	259 	0 	0.3
-93.5 	260 	1 	0.3
-136.5 	261 	1 	0.3
21.5 	262 	1 	0.3
-415.0 	263 	0 	0.3
-121.0 	264 	1 	0.3
144.0 	265 	1 	0.3
29.0 	266 	1 	0.3
-160.5 	267 	1 	0.3
-269.0 	268 	0 	0.3
-111.5 	269 	1 	0.3
54.5 	270 	1 	0.3
49.0 	271 	1 	0.3
66.0 	272 	1 	0.3
-93.0 	273 	1 	0.3
-84.5 	274 	1 	0.3
134.0 	275 	1 	0.3
-58.5 	276 	1 	0.3
19.5 	277 	1 	0.3
-43.5 	278 	1 	0.3
8.0 	279 	1 	0.3
-252.5 	280 	1 	0.3
-213.0 	281 	0 	0.3
-15.5 	282 	1 	0.3
-88.0 	283 	1 	0.3
-73.5 	284 	1 	0.3
12.5 	285 	1 	0.3
23.0 	286 	1 	0.3
-43.0 	287 	1 	0.3
-291.0 	288 	0 	0.3
-67.5 	289 	0 	0.3
-121.5 	290 	1 	0.3
35.0 	291 	1 	0.3
-78.0 	292 	1 	0.3
-36.0 	293 	1 	0.3
-146.0 	294 	1 	0.3
-163.5 	295 	1 	0.3
-247.5 	296 	0 	0.3
-249.5 	297 	0 	0.3
-49.0 	298 	1 	0.3
-65.5 	299 	1 	0.3
-7.5 	300 	1 	0.3
-139.5 	301 	1 	0.3
-202.0 	302 	1 	0.3
-167.5 	303 	1 	0.3
21.0 	304 	1 	0.3
-127.0 	305 	1 	0.3
-121.5 	306 	1 	0.3
-255.0 	307 	0 	0.3
-53.0 	308 	1 	0.3
-272.0 	309 	0 	0.3
-28.0 	310 	1 	0.3
-221.0 	311 	0 	0.3
22.5 	312 	1 	0.3
-77.0 	313 	1 	0.3
22.5 	314 	1 	0.3
-132.0 	315 	1 	0.3
64.5 	316 	1 	0.3
36.5 	317 	1 	0.3
30.0 	318 	1 	0.3
-104.0 	319 	1 	0.3
31.5 	320 	1 	0.3
-271.5 	321 	0 	0.3
-164.0 	322 	0 	0.3
1.5 	323 	1 	0.3
-30.5 	324 	1 	0.3
49.5 	325 	1 	0.3
121.5 	326 	1 	0.3
-346.5 	327 	0 	0.3
-162.0 	328 	1 	0.3
-135.0 	329 	0 	0.3
-75.5 	330 	1 	0.3
-2.0 	331 	1 	0.3
-127.5 	332 	1 	0.3
-227.0 	333 	0 	0.3
56.5 	334 	1 	0.3
68.5 	335 	1 	0.3
-95.5 	336 	1 	0.3
-201.5 	337 	0 	0.3
51.0 	338 	1 	0.3
-96.0 	339 	1 	0.3
-66.0 	340 	1 	0.3
-121.0 	341 	1 	0.3
-76.5 	342 	1 	0.3
-94.5 	343 	1 	0.3
54.0 	344 	1 	0.3
17.5 	345 	1 	0.3
74.5 	346 	1 	0.3
-282.5 	347 	0 	0.3
-110.0 	348 	1 	0.3
64.0 	349 	1 	0.3
-48.5 	350 	1 	0.3
-98.0 	351 	1 	0.3
132.0 	352 	1 	0.3
-56.5 	353 	1 	0.3
-149.5 	354 	1 	0.3
-251.0 	355 	0 	0.3
-168.5 	356 	1 	0.3
-229.0 	357 	1 	0.3
82.0 	358 	1 	0.3
-78.5 	359 	1 	0.3
-87.5 	360 	1 	0.3
74.5 	361 	1 	0.3
-89.5 	362 	1 	0.3
-109.0 	363 	1 	0.3
-402.5 	364 	0 	0.3
-234.0 	365 	0 	0.3
60.0 	366 	1 	0.3
-113.0 	367 	1 	0.3
-68.0 	368 	1 	0.3
-24.0 	369 	1 	0.3
-119.0 	370 	1 	0.3
96.0 	371 	1 	0.3
-52.5 	372 	1 	0.3
-90.5 	373 	1 	0.3
-0.5 	374 	1 	0.3
15.5 	375 	1 	0.3
-49.5 	376 	1 	0.3
-46.0 	377 	1 	0.3
-55.0 	378 	1 	0.3
2.5 	379 	1 	0.3
-2.0 	380 	1 	0.3
12.0 	381 	1 	0.3
-39.0 	382 	1 	0.3
-202.0 	383 	0 	0.3
-48.5 	384 	1 	0.3
13.0 	385 	1 	0.3
-5.5 	386 	1 	0.3
-265.0 	387 	0 	0.3
-6.0 	388 	1 	0.3
23.0 	389 	1 	0.3
-114.5 	390 	1 	0.3
-309.5 	391 	0 	0.3
-165.5 	392 	1 	0.3
-95.5 	393 	1 	0.3
-70.0 	394 	1 	0.3
-245.0 	395 	0 	0.3
-33.0 	396 	1 	0.3
-96.5 	397 	1 	0.3
15.5 	398 	1 	0.3
-72.0 	399 	1 	0.3
-197.5 	400 	0 	0.3
-226.0 	401 	0 	0.3
-223.5 	402 	1 	0.3
-116.0 	403 	1 	0.3
40.0 	404 	1 	0.3
-80.0 	405 	1 	0.3
-135.0 	406 	1 	0.3
-153.5 	407 	0 	0.3
-9.5 	408 	1 	0.3
-112.0 	409 	1 	0.3
-151.5 	410 	1 	0.3
58.5 	411 	1 	0.3
-234.99999999999997 	412 	0 	0.3
31.5 	413 	1 	0.3
-65.0 	414 	1 	0.3
35.0 	415 	1 	0.3
-249.5 	416 	0 	0.3
89.5 	417 	1 	0.3
111.5 	418 	1 	0.3
72.0 	419 	1 	0.3
-25.0 	420 	1 	0.3
-13.5 	421 	1 	0.3
-39.0 	422 	1 	0.3
52.5 	423 	1 	0.3
-266.0 	424 	0 	0.3
104.0 	425 	1 	0.3
32.5 	426 	1 	0.3
-313.5 	427 	0 	0.3
-87.5 	428 	1 	0.3
-31.5 	429 	1 	0.3
129.0 	430 	1 	0.3
24.0 	431 	1 	0.3
-14.5 	432 	1 	0.3
-50.0 	433 	1 	0.3
-276.75 	434 	0 	0.3
-132.5 	435 	1 	0.3
17.0 	436 	1 	0.3
-72.0 	437 	1 	0.3
-117.5 	438 	1 	0.3
-110.5 	439 	1 	0.3
36.0 	440 	1 	0.3
-167.5 	441 	0 	0.3
-122.5 	442 	0 	0.3
-54.0 	443 	1 	0.3
-175.0 	444 	1 	0.3
-151.0 	445 	1 	0.3
-242.5 	446 	0 	0.3
-5.5 	447 	1 	0.3
-72.0 	448 	1 	0.3
-238.5 	449 	0 	0.3
18.0 	450 	1 	0.3
-144.0 	451 	1 	0.3
-282.0 	452 	0 	0.3
-206.5 	453 	0 	0.3
-46.5 	454 	1 	0.3
-181.0 	455 	0 	0.3
-194.0 	456 	0 	0.3
-162.5 	457 	1 	0.3
-195.0 	458 	1 	0.3
-61.5 	459 	1 	0.3
122.0 	460 	1 	0.3
5.5 	461 	1 	0.3
-162.0 	462 	0 	0.3
-216.0 	463 	0 	0.3
42.0 	464 	1 	0.3
-190.0 	465 	1 	0.3
4.5 	466 	1 	0.3
10.5 	467 	1 	0.3
48.0 	468 	1 	0.3
-269.0 	469 	1 	0.3
-81.5 	470 	1 	0.3
-127.0 	471 	1 	0.3
-97.5 	472 	1 	0.3
-145.0 	473 	0 	0.3
15.0 	474 	1 	0.3
-156.5 	475 	0 	0.3
-91.0 	476 	1 	0.3
-129.0 	477 	0 	0.3
-157.50000000000009 	478 	0 	0.3
-305.0 	479 	0 	0.3
-204.5 	480 	0 	0.3
96.0 	481 	1 	0.3
47.0 	482 	1 	0.3
-172.5 	483 	1 	0.3
-8.5 	484 	1 	0.3
-49.0 	485 	1 	0.3
-218.0 	486 	0 	0.3
-218.5 	487 	0 	0.3
119.0 	488 	1 	0.3
-12.5 	489 	1 	0.3
17.5 	490 	1 	0.3
65.0 	491 	1 	0.3
-109.5 	492 	1 	0.3
31.5 	493 	1 	0.3
14.5 	494 	1 	0.3
-30.5 	495 	1 	0.3
-293.5 	496 	0 	0.3
-50.0 	497 	1 	0.3
29.0 	498 	1 	0.3
-155.5 	499 	1 	0.3
-129.5 	500 	1 	0.3
-153.5 	501 	1 	0.3
-160.0 	502 	0 	0.3
-196.5 	503 	1 	0.3
-10.0 	504 	1 	0.3
47.5 	505 	1 	0.3
-218.5 	506 	0 	0.3
-147.5 	507 	0 	0.3
-44.5 	508 	1 	0.3
-91.5 	509 	1 	0.3
40.5 	510 	1 	0.3
-172.0 	511 	0 	0.3
19.0 	512 	1 	0.3
-41.5 	513 	1 	0.3
119.0 	514 	1 	0.3
-146.5 	515 	0 	0.3
-47.0 	516 	1 	0.3
-360.5 	517 	0 	0.3
-122.0 	518 	1 	0.3
-38.5 	519 	1 	0.3
29.5 	520 	1 	0.3
-234.0 	521 	0 	0.3
-257.0 	522 	0 	0.3
-81.59999999999992 	523 	0 	0.3
86.0 	524 	1 	0.3
-201.4 	525 	1 	0.3
-19.5 	526 	1 	0.3
75.0 	527 	1 	0.3
-97.5 	528 	1 	0.3
-67.0 	529 	0 	0.3
-199.5 	530 	0 	0.3
-56.0 	531 	1 	0.3
-159.0 	532 	0 	0.3
7.0 	533 	1 	0.3
-98.5 	534 	1 	0.3
2.5 	535 	1 	0.3
-242.0 	536 	0 	0.3
-82.5 	537 	1 	0.3
-299.0 	538 	0 	0.3
-121.5 	539 	0 	0.3
-191.0 	540 	1 	0.3
-250.5 	541 	0 	0.3
-241.5 	542 	0 	0.3
-242.0 	543 	0 	0.3
28.0 	544 	1 	0.3
-67.0 	545 	1 	0.3
-23.299999999999997 	546 	1 	0.3
-287.0 	547 	0 	0.3
46.0 	548 	1 	0.3
-259.0 	549 	0 	0.3
-16.5 	550 	1 	0.3
-33.5 	551 	1 	0.3
-74.0 	552 	1 	0.3
-127.0 	553 	1 	0.3
-223.5 	554 	0 	0.3
-56.5 	555 	1 	0.3
-212.5 	556 	1 	0.3
-52.0 	557 	1 	0.3
-4.0 	558 	1 	0.3
88.0 	559 	1 	0.3
-107.0 	560 	1 	0.3
-227.5 	561 	1 	0.3
-178.5 	562 	1 	0.3
-30.0 	563 	1 	0.3
-138.0 	564 	1 	0.3
-42.0 	565 	1 	0.3
-93.5 	566 	1 	0.3
-131.5 	567 	1 	0.3
-151.0999999999999 	568 	0 	0.3
-45.0 	569 	1 	0.3
-64.0 	570 	1 	0.3
-23.0 	571 	1 	0.3
99.0 	572 	1 	0.3
-57.5 	573 	1 	0.3
138.0 	574 	1 	0.3
83.5 	575 	1 	0.3
117.0 	576 	1 	0.3
-404.0 	577 	0 	0.3
-286.0 	578 	1 	0.3
86.0 	579 	1 	0.3
-34.0 	580 	1 	0.3
29.0 	581 	1 	0.3
36.5 	582 	1 	0.3
-33.5 	583 	1 	0.3
-261.0 	584 	0 	0.3
32.5 	585 	1 	0.3
-18.5 	586 	1 	0.3
-186.0 	587 	1 	0.3
-33.0 	588 	1 	0.3
66.5 	589 	1 	0.3
-106.5 	590 	0 	0.3
-217.0 	591 	0 	0.3
-68.0 	592 	1 	0.3
-118.5 	593 	1 	0.3
-86.0 	594 	1 	0.3
-11.0 	595 	1 	0.3
-102.0 	596 	1 	0.3
-136.5 	597 	0 	0.3
-209.0 	598 	0 	0.3
63.0 	599 	1 	0.3
64.5 	600 	1 	0.3
10.0 	601 	1 	0.3
-185.0 	602 	1 	0.3
-64.5 	603 	1 	0.3
-35.5 	604 	1 	0.3
-32.5 	605 	1 	0.3
20.0 	606 	1 	0.3
150.0 	607 	1 	0.3
-63.5 	608 	1 	0.3
-130.0 	609 	1 	0.3
3.0 	610 	1 	0.3
-2.0 	611 	1 	0.3
91.5 	612 	1 	0.3
-136.0 	613 	1 	0.3
66.5 	614 	1 	0.3
-23.0 	615 	1 	0.3
-153.5 	616 	1 	0.3
-25.0 	617 	1 	0.3
22.0 	618 	1 	0.3
-110.5 	619 	1 	0.3
-253.0 	620 	0 	0.3
-77.0 	621 	1 	0.3
-130.5 	622 	1 	0.3
-89.5 	623 	1 	0.3
-47.5 	624 	0 	0.3
-8.5 	625 	1 	0.3
-369.5 	626 	0 	0.3
-235.5 	627 	1 	0.3
-35.5 	628 	1 	0.3
-13.5 	629 	1 	0.3
-278.5 	630 	1 	0.3
54.0 	631 	1 	0.3
-248.0 	632 	0 	0.3
-47.0 	633 	1 	0.3
-244.5 	634 	1 	0.3
-109.0 	635 	1 	0.3
33.5 	636 	1 	0.3
72.0 	637 	1 	0.3
-81.5 	638 	1 	0.3
-262.5 	639 	1 	0.3
-95.0 	640 	1 	0.3
-143.5 	641 	1 	0.3
-149.5 	642 	1 	0.3
-211.0 	643 	0 	0.3
114.0 	644 	1 	0.3
-40.0 	645 	1 	0.3
82.5 	646 	1 	0.3
-17.5 	647 	1 	0.3
-31.5 	648 	1 	0.3
-186.5 	649 	0 	0.3
-162.5 	650 	0 	0.3
-31.5 	651 	1 	0.3
71.0 	652 	1 	0.3
41.5 	653 	1 	0.3
-248.0 	654 	0 	0.3
-129.0 	655 	1 	0.3
71.5 	656 	1 	0.3
-328.5 	657 	0 	0.3
-64.5 	658 	1 	0.3
-238.0 	659 	0 	0.3
67.0 	660 	1 	0.3
-87.0 	661 	1 	0.3
-119.0 	662 	1 	0.3
-187.0 	663 	1 	0.3
-191.0 	664 	0 	0.3
-67.0 	665 	1 	0.3
102.5 	666 	1 	0.3
25.5 	667 	1 	0.3
99.5 	668 	1 	0.3
-225.5 	669 	1 	0.3
100.0 	670 	1 	0.3
31.0 	671 	1 	0.3
70.0 	672 	1 	0.3
87.5 	673 	1 	0.3
117.5 	674 	1 	0.3
-154.0 	675 	1 	0.3
-159.5 	676 	1 	0.3
-31.5 	677 	1 	0.3
-255.0 	678 	0 	0.3
120.0 	679 	1 	0.3
-65.5 	680 	1 	0.3
-80.5 	681 	1 	0.3
-20.5 	682 	1 	0.3
-59.0 	683 	1 	0.3
-132.5 	684 	1 	0.3
-234.0 	685 	0 	0.3
125.0 	686 	1 	0.3
-162.0 	687 	1 	0.3
-19.5 	688 	1 	0.3
-49.5 	689 	1 	0.3
-253.0 	690 	1 	0.3
-294.5 	691 	1 	0.3
-123.0 	692 	0 	0.3
94.5 	693 	1 	0.3
-143.5 	694 	1 	0.3
-14.5 	695 	1 	0.3
-149.5 	696 	1 	0.3
-92.0 	697 	1 	0.3
-199.0 	698 	1 	0.3
-67.0 	699 	1 	0.3
-71.0 	700 	1 	0.3
-215.5 	701 	0 	0.3
-89.5 	702 	0 	0.3
-127.0 	703 	1 	0.3
100.0 	704 	1 	0.3
-294.5 	705 	0 	0.3
22.5 	706 	1 	0.3
-151.0 	707 	1 	0.3
-89.0 	708 	1 	0.3
90.0 	709 	1 	0.3
-109.0 	710 	1 	0.3
34.0 	711 	1 	0.3
-136.5 	712 	1 	0.3
-42.0 	713 	1 	0.3
32.5 	714 	1 	0.3
106.0 	715 	1 	0.3
-85.5 	716 	1 	0.3
55.0 	717 	1 	0.3
62.5 	718 	1 	0.3
95.0 	719 	1 	0.3
-200.5 	720 	0 	0.3
24.0 	721 	1 	0.3
-13.0 	722 	1 	0.3
-246.0 	723 	0 	0.3
87.5 	724 	1 	0.3
-77.0 	725 	1 	0.3
62.5 	726 	1 	0.3
-162.5 	727 	1 	0.3
58.5 	728 	1 	0.3
-275.5 	729 	1 	0.3
-246.0 	730 	0 	0.3
64.0 	731 	1 	0.3
-279.0 	732 	0 	0.3
-41.0 	733 	1 	0.3
-166.5 	734 	0 	0.3
-64.0 	735 	1 	0.3
-216.5 	736 	1 	0.3
-156.5 	737 	0 	0.3
-157.0 	738 	0 	0.3
70.5 	739 	1 	0.3
-43.5 	740 	1 	0.3
-39.5 	741 	1 	0.3
69.5 	742 	1 	0.3
-69.0 	743 	1 	0.3
32.0 	744 	1 	0.3
70.5 	745 	1 	0.3
52.5 	746 	1 	0.3
-160.0 	747 	0 	0.3
-49.0 	748 	1 	0.3
-19.0 	749 	1 	0.3
-138.5 	750 	1 	0.3
-198.0 	751 	0 	0.3
-249.0 	752 	0 	0.3
-170.0 	753 	0 	0.3
-158.0 	754 	0 	0.3
-59.5 	755 	1 	0.3
71.0 	756 	1 	0.3
-28.0 	757 	1 	0.3
-55.0 	758 	1 	0.3
-58.5 	759 	1 	0.3
-75.5 	760 	1 	0.3
64.0 	761 	1 	0.3
-46.5 	762 	1 	0.3
-15.0 	763 	1 	0.3
60.0 	764 	1 	0.3
-211.5 	765 	1 	0.3
29.0 	766 	1 	0.3
-146.0 	767 	1 	0.3
-109.5 	768 	1 	0.3
-33.5 	769 	1 	0.3
-50.5 	770 	1 	0.3
-85.0 	771 	1 	0.3
60.0 	772 	1 	0.3
-216.5 	773 	0 	0.3
-173.0 	774 	1 	0.3
-105.5 	775 	1 	0.3
108.5 	776 	1 	0.3
-17.0 	777 	1 	0.3
21.0 	778 	1 	0.3
-56.0 	779 	1 	0.3
-394.0 	780 	0 	0.3
-60.5 	781 	1 	0.3
95.0 	782 	1 	0.3
-122.5 	783 	1 	0.3
-212.0 	784 	1 	0.3
-33.5 	785 	1 	0.3
-11.5 	786 	1 	0.3
-10.0 	787 	1 	0.3
29.5 	788 	1 	0.3
4.5 	789 	1 	0.3
72.0 	790 	1 	0.3
12.5 	791 	1 	0.3
17.5 	792 	1 	0.3
-13.5 	793 	1 	0.3
50.0 	794 	1 	0.3
-316.5 	795 	0 	0.3
-19.0 	796 	1 	0.3
-99.5 	797 	1 	0.3
37.5 	798 	1 	0.3
-57.0 	799 	1 	0.3
-210.5 	800 	0 	0.3
116.0 	801 	1 	0.3
55.5 	802 	1 	0.3
-89.5 	803 	1 	0.3
50.0 	804 	1 	0.3
-36.5 	805 	1 	0.3
-194.5 	806 	1 	0.3
-214.0 	807 	1 	0.3
-117.0 	808 	1 	0.3
-165.5 	809 	0 	0.3
-296.0 	810 	0 	0.3
-117.5 	811 	1 	0.3
56.0 	812 	1 	0.3
-253.5 	813 	0 	0.3
11.5 	814 	1 	0.3
-107.0 	815 	0 	0.3
-131.0 	816 	0 	0.3
-24.5 	817 	1 	0.3
-80.5 	818 	1 	0.3
-161.0 	819 	1 	0.3
28.5 	820 	1 	0.3
-219.5 	821 	1 	0.3
-55.5 	822 	1 	0.3
-101.5 	823 	1 	0.3
96.5 	824 	1 	0.3
-264.0 	825 	0 	0.3
-138.0 	826 	1 	0.3
-107.0 	827 	1 	0.3
-540.0 	828 	0 	0.3
71.5 	829 	1 	0.3
18.799999999999898 	830 	1 	0.3
4.5 	831 	1 	0.3
-15.5 	832 	1 	0.3
43.0 	833 	1 	0.3
-118.0 	834 	1 	0.3
30.0 	835 	1 	0.3
-49.0 	836 	1 	0.3
-10.0 	837 	1 	0.3
-156.5 	838 	1 	0.3
-166.5 	839 	0 	0.3
111.0 	840 	1 	0.3
141.0 	841 	1 	0.3
-190.0 	842 	1 	0.3
-245.5 	843 	0 	0.3
-168.5 	844 	1 	0.3
-203.5 	845 	1 	0.3
-48.5 	846 	1 	0.3
-113.5 	847 	1 	0.3
-79.0 	848 	0 	0.3
-210.5 	849 	1 	0.3
-18.0 	850 	1 	0.3
-56.0 	851 	1 	0.3
43.5 	852 	1 	0.3
3.5 	853 	1 	0.3
-127.0 	854 	0 	0.3
-48.0 	855 	1 	0.3
-92.5 	856 	1 	0.3
-164.5 	857 	0 	0.3
-149.0 	858 	1 	0.3
-199.09999999999997 	859 	0 	0.3
-228.0 	860 	1 	0.3
51.5 	861 	1 	0.3
-192.5 	862 	0 	0.3
-56.5 	863 	1 	0.3
-198.0 	864 	1 	0.3
-111.0 	865 	1 	0.3
-222.5 	866 	0 	0.3
73.0 	867 	1 	0.3
61.0 	868 	1 	0.3
-201.5 	869 	1 	0.3
-296.0 	870 	0 	0.3
-192.0 	871 	1 	0.3
-70.5 	872 	1 	0.3
-125.0 	873 	1 	0.3
-91.0 	874 	1 	0.3
93.0 	875 	1 	0.3
19.5 	876 	1 	0.3
72.5 	877 	1 	0.3
12.0 	878 	1 	0.3
-89.5 	879 	1 	0.3
55.0 	880 	1 	0.3
-158.5 	881 	1 	0.3
-42.0 	882 	1 	0.3
27.5 	883 	1 	0.3
-7.5 	884 	1 	0.3
73.5 	885 	1 	0.3
